uid,iid,rating
68,1912,3.0
105,8970,4.0
260,1288,5.0
471,68157,4.0
483,2723,5.0
443,106918,5.0
384,2734,3.0
489,3827,2.0
518,6377,5.0
318,1419,4.5
606,56174,2.5
344,7099,4.5
177,1258,4.0
203,590,5.0
448,148709,2.0
560,136018,3.0
277,786,4.0
27,2080,4.0
149,1391,4.0
160,1374,1.0
232,45442,3.0
351,6379,2.5
603,388,4.0
549,318,4.0
234,3751,1.0
223,6377,3.5
5,39,3.0
606,305,3.5
480,293,4.5
428,7439,4.0
387,3668,3.5
294,3763,3.0
91,5693,4.5
495,1608,4.0
552,2953,0.5
177,158,3.0
527,4445,4.0
304,1500,4.0
84,1028,4.0
308,36,1.0
28,6867,4.0
261,318,4.5
250,45,4.0
51,1201,4.0
414,4267,3.0
448,116887,2.0
306,130520,3.0
387,51662,3.5
308,19,1.0
182,5501,1.5
199,492,2.0
426,8614,4.0
509,48997,3.0
414,4643,4.0
248,91500,3.0
573,4388,4.0
274,6947,3.0
480,42013,1.5
232,8360,3.0
304,2605,4.0
381,2692,4.0
168,1729,4.5
601,2019,4.5
600,2806,1.5
462,31878,4.0
414,6349,3.0
39,593,5.0
210,7812,4.0
140,4995,5.0
62,58559,5.0
409,593,4.0
387,912,5.0
117,349,3.0
307,1517,3.5
462,88744,4.0
385,1408,4.0
590,6281,2.5
438,4866,3.0
466,3717,3.5
249,8798,4.0
381,48774,5.0
382,4580,0.5
534,8961,4.0
425,4011,4.0
610,64497,2.5
563,914,4.0
487,4995,3.0
284,413,4.0
38,50,5.0
373,110,4.0
10,91104,3.0
246,5971,5.0
1,3147,5.0
414,5841,2.0
393,1625,3.0
274,1429,3.5
489,3355,2.5
377,5468,5.0
193,480,2.0
232,64497,2.5
221,3435,4.5
307,47099,4.0
601,122918,4.0
275,1571,5.0
376,3089,5.0
202,3526,4.0
477,333,3.0
80,49530,4.0
371,2571,5.0
599,2991,2.5
182,1258,4.5
603,278,2.0
599,7022,4.0
246,49932,4.5
169,3033,4.0
353,413,2.0
265,2445,3.0
466,54503,3.5
477,6283,4.5
299,3555,4.0
50,88911,3.0
297,1483,1.0
339,1270,4.0
230,2096,3.0
122,99114,5.0
371,3809,4.0
567,57502,4.0
414,417,5.0
432,72641,3.5
380,8984,2.0
170,315,3.0
274,74458,4.5
220,5989,4.0
509,106916,2.5
265,534,4.0
274,42723,3.0
488,527,5.0
462,2410,1.5
186,4795,4.0
274,56174,4.0
414,1285,5.0
501,8,3.0
599,1479,2.0
450,70,2.0
130,434,3.0
58,380,3.0
28,1953,4.0
357,153,2.5
551,4306,4.0
284,474,4.0
608,203,2.5
474,3079,3.0
239,6378,4.0
249,4718,3.5
599,3774,0.5
246,65261,5.0
391,2791,3.0
375,1779,3.5
40,306,5.0
177,4155,3.0
562,2396,4.5
354,531,4.0
605,6624,3.0
182,2606,3.0
212,161922,3.5
578,78316,4.0
270,112,3.0
560,6281,3.0
306,45720,4.0
298,7048,2.0
105,1354,4.0
414,60128,3.5
104,468,3.5
199,5349,3.0
387,2006,3.5
469,1394,5.0
41,86882,3.5
132,5171,2.0
478,33679,4.0
490,44191,3.5
274,5463,2.5
480,1208,4.0
20,5015,4.0
576,2723,4.0
306,104908,3.0
160,3438,2.0
480,32587,4.0
274,74795,3.5
305,4226,3.5
82,6383,3.0
173,356,5.0
9,2877,3.0
50,8143,3.5
339,2791,3.5
54,586,2.0
597,1345,5.0
545,3991,3.5
150,32,5.0
287,586,1.5
514,69481,4.0
27,969,4.0
534,2,4.5
509,63062,3.0
596,2428,3.5
412,1304,5.0
7,8666,1.0
367,3507,4.0
603,2160,4.0
489,344,1.5
9,5378,3.0
182,2723,4.5
474,6327,3.5
66,1356,3.5
232,40414,4.0
562,1333,4.0
307,1,4.0
42,2372,5.0
132,5816,3.0
527,455,4.0
393,45499,2.0
222,3623,1.5
68,150,3.0
294,2301,5.0
362,48516,4.0
387,3075,3.0
217,1356,4.0
219,1552,3.0
380,102445,4.0
390,7147,4.5
57,3253,3.0
571,3550,2.0
590,1792,3.5
198,589,3.0
281,252,3.0
202,2150,5.0
89,6666,3.5
105,27815,4.5
254,1214,4.0
599,5361,2.0
63,4226,3.5
427,5107,3.0
480,5872,2.5
414,68659,3.5
177,6155,4.5
603,2344,4.0
221,950,4.5
414,1882,3.0
6,852,4.0
380,40723,4.0
208,2881,3.0
555,3070,3.0
448,97860,2.5
105,141836,4.5
376,2278,4.5
357,223,3.5
591,3623,3.0
332,3448,3.5
57,2690,3.0
68,355,3.0
383,2506,3.0
474,6368,3.5
63,3868,3.5
68,3977,3.0
51,54001,5.0
480,95,1.0
438,3852,3.5
310,6979,3.0
414,3911,3.0
22,41997,3.0
448,54286,3.5
414,969,4.0
217,780,3.0
602,555,3.0
226,1262,4.5
608,778,3.0
96,2021,4.0
246,86332,4.0
352,51662,4.0
256,116797,4.0
191,316,1.0
181,172,1.0
184,57183,4.0
91,6731,4.5
226,2054,4.0
304,1686,5.0
438,44,3.0
414,177593,4.5
429,218,4.0
605,56171,3.0
125,1193,5.0
368,780,2.0
590,1645,3.0
448,89388,1.5
202,3633,5.0
318,45447,3.5
566,345,4.0
212,8665,3.0
272,1721,2.5
68,4639,2.5
286,364,5.0
361,500,3.0
382,750,5.0
318,109968,3.5
552,1136,5.0
562,2654,4.5
166,2947,4.0
74,111,5.0
345,1127,3.5
62,68157,4.0
28,60046,3.5
66,628,4.0
411,160,3.0
274,1703,2.0
599,42011,2.5
452,4887,4.0
105,7361,5.0
271,1127,2.5
144,1,3.5
132,4878,3.5
182,1228,4.5
186,1253,5.0
382,743,2.0
414,2643,2.0
10,1028,0.5
588,364,3.0
312,1233,4.0
21,2174,1.0
380,26999,3.0
317,44555,4.0
84,331,3.0
573,53125,4.5
70,1259,4.5
290,2394,4.0
232,303,4.0
115,1304,5.0
596,171917,4.5
600,356,4.0
308,5816,5.0
434,2011,3.5
290,1270,4.0
294,1588,3.0
339,541,5.0
495,3535,4.5
514,5189,1.5
73,1193,5.0
200,3176,4.0
256,68791,3.0
249,110730,3.0
156,1251,5.0
177,91542,4.0
561,45499,2.5
57,2124,3.0
599,157865,1.5
434,1265,5.0
597,2186,5.0
477,2997,4.0
212,68237,3.5
563,6765,3.0
462,1196,2.5
40,551,3.0
254,33794,4.5
57,2150,4.0
144,475,4.5
567,151687,0.5
424,99114,4.5
332,2959,4.5
274,260,3.0
177,6711,4.0
597,1112,4.0
534,593,4.0
162,509,4.0
525,3549,3.5
173,153,3.0
326,86504,5.0
89,66943,5.0
480,62,3.5
603,674,5.0
45,62,4.0
51,2615,4.5
414,1380,3.0
57,104,2.0
600,1345,4.0
599,3298,2.0
226,56805,3.5
606,7579,5.0
112,150,4.0
7,5952,4.5
313,593,5.0
6,248,5.0
446,273,1.0
318,3038,4.0
51,1805,0.5
610,73321,3.5
449,2054,2.0
57,1276,5.0
469,2918,4.0
284,112,4.0
599,2160,3.0
292,33493,4.0
226,1655,4.0
89,158882,5.0
19,1967,5.0
610,4450,1.0
469,2402,2.0
213,2410,4.5
111,170357,4.0
438,37386,3.0
474,708,4.5
249,47044,2.5
186,2366,4.0
274,2053,1.5
428,2539,2.0
249,2617,4.0
288,8965,3.5
292,101864,4.0
513,266,3.5
414,266,5.0
264,527,4.0
414,377,4.0
599,26649,3.5
381,5349,3.5
357,1361,4.0
35,236,4.0
337,17,4.0
326,70451,5.0
149,924,2.0
140,1610,5.0
135,2628,2.0
354,357,4.0
62,86332,4.0
8,110,3.0
304,1573,4.0
274,4027,4.0
187,5349,2.0
211,1036,4.5
603,1173,4.0
608,2375,2.5
132,27721,3.0
28,55116,3.0
28,3543,2.5
50,1278,3.5
387,2640,1.0
309,6706,3.5
599,4808,2.5
387,904,3.5
398,1198,4.5
356,7352,4.0
268,2571,5.0
434,46578,4.0
166,2571,4.0
425,2353,3.5
122,115122,5.0
182,5881,4.0
555,1092,4.0
555,3051,3.0
600,7318,0.5
405,4011,4.0
577,590,5.0
607,1258,5.0
266,16,5.0
298,5225,3.5
226,362,3.5
489,296,4.0
414,5316,3.5
574,153,3.0
597,1906,3.0
230,55553,1.0
445,3897,2.0
298,3623,3.0
119,4387,4.5
100,4623,3.5
425,46723,4.0
279,115149,4.5
448,924,4.0
469,260,4.0
372,164,3.0
73,52975,3.5
83,1960,3.5
305,5618,5.0
608,541,3.5
555,1608,3.0
274,31878,3.0
265,1721,4.0
452,1198,5.0
599,930,4.0
274,2205,2.5
175,8362,3.5
105,1193,4.5
480,104,3.0
448,123947,3.0
18,1201,5.0
439,2571,5.0
387,1258,4.5
610,107069,3.5
273,783,4.0
390,8254,5.0
570,6323,4.0
78,546,0.5
599,3499,2.5
610,7022,5.0
247,6539,4.0
387,533,2.0
353,236,3.0
305,120466,3.5
495,160,3.0
137,3741,4.5
27,1101,4.0
605,2174,3.5
241,215,5.0
274,35836,3.0
474,1423,4.0
387,1690,3.0
288,2537,1.0
64,2722,3.0
28,1921,4.0
356,65126,3.0
313,2858,4.0
594,1220,4.0
391,2671,2.0
339,2502,4.5
232,3510,3.5
210,1356,4.5
462,72011,4.5
491,106782,4.5
448,1517,4.0
438,2353,4.0
62,1097,4.5
217,786,4.0
599,741,5.0
318,4643,3.5
305,903,3.5
380,5254,5.0
232,6377,4.0
387,1136,4.5
64,3072,5.0
20,4643,3.0
305,8874,4.0
89,67888,4.5
368,1587,2.0
380,1037,3.0
19,367,4.0
184,109578,4.0
217,2139,3.0
177,74795,3.5
234,355,2.0
182,2278,2.5
509,68793,3.0
84,1196,4.0
480,49286,2.0
425,4148,4.0
57,1670,4.0
559,377,4.0
57,151,3.0
606,4979,4.0
387,5673,2.5
68,153,3.0
28,1584,3.5
18,122920,3.0
457,2706,4.0
219,27660,4.0
265,3035,4.0
320,3534,4.0
514,68358,4.0
599,6308,2.0
4,3176,4.0
408,74789,3.0
452,1375,4.0
414,1836,4.5
555,2018,5.0
163,1625,4.0
448,117466,2.5
103,8950,4.5
552,173,1.0
590,3977,2.5
298,173,2.0
435,58559,5.0
573,61024,5.0
483,4638,2.0
57,2951,4.0
117,786,3.0
105,2495,5.0
354,1748,4.5
274,4262,5.0
305,91485,5.0
274,393,2.0
603,2739,3.0
82,6946,1.5
107,317,4.0
86,66097,4.5
313,5539,1.0
20,3753,3.0
241,27773,3.5
226,2514,2.5
111,3255,4.0
420,32587,4.0
569,185,4.0
102,186,3.0
168,6662,4.0
610,36519,3.5
477,588,3.0
197,858,2.0
96,2571,4.0
212,71535,4.0
177,750,4.0
432,81591,5.0
203,88744,4.0
210,50872,4.0
330,367,1.0
62,86880,4.0
166,2028,4.5
356,1479,5.0
591,2694,4.0
558,5064,5.0
465,2571,4.0
560,6947,3.0
506,7444,3.0
376,587,4.0
200,1,3.5
288,4880,2.0
368,1608,3.0
357,1231,3.5
581,4022,4.5
51,3994,5.0
606,2340,4.0
567,68358,1.0
387,7698,4.0
174,480,5.0
166,153,2.5
603,2110,4.0
317,6874,5.0
104,3033,4.0
21,6934,4.0
350,65,3.0
474,4487,2.0
610,34319,2.0
179,9,3.0
298,91128,2.5
305,80463,5.0
177,4995,4.0
249,1690,3.0
603,4743,3.0
543,1917,5.0
448,3398,4.0
590,3639,2.5
74,40629,3.5
599,111759,3.5
474,26662,4.0
294,597,1.0
186,969,5.0
57,3697,2.0
247,111759,4.0
235,368,2.0
105,4963,4.0
601,5618,5.0
222,97304,4.5
19,3797,3.0
448,1147,5.0
525,66203,2.0
484,4816,4.5
474,5404,4.0
304,1370,4.0
6,880,3.0
186,5378,4.0
288,1012,3.5
187,8582,4.5
168,1201,5.0
479,1485,4.0
274,2002,3.5
249,2115,3.5
233,47,3.5
599,86355,2.0
356,356,4.0
239,34048,3.5
212,152077,3.0
452,2194,4.0
582,76093,4.5
190,7438,4.0
580,4235,4.0
331,6711,5.0
64,1968,3.5
527,2137,5.0
554,1207,5.0
122,86345,5.0
489,1275,1.5
136,170,4.0
414,6268,4.0
51,58559,4.0
249,104374,4.5
554,2804,4.0
599,2074,3.0
265,3793,5.0
131,3178,3.0
573,836,3.0
456,65,2.0
89,6402,5.0
149,1831,3.0
301,2085,2.0
274,5401,2.0
199,2252,3.0
305,2918,5.0
325,4380,4.0
540,47,4.5
332,922,4.5
89,71264,4.0
111,56174,2.5
180,2723,3.0
462,509,3.0
352,106782,5.0
384,2347,1.0
424,1120,3.5
6,93,4.0
166,3949,4.0
590,69844,4.0
599,85510,2.0
425,8807,4.0
381,2471,4.0
432,86332,4.0
354,51662,3.5
23,29,4.0
305,82461,4.0
160,3147,4.0
603,2725,2.0
462,4427,3.0
232,6754,3.5
417,2712,5.0
448,5700,0.5
462,6539,4.0
600,27879,4.0
286,1396,3.0
550,58559,4.0
469,1370,2.0
132,6155,3.0
438,2322,2.0
335,296,5.0
199,1079,4.0
332,2905,4.5
608,2474,4.5
474,551,3.0
334,1961,3.5
353,296,5.0
24,1653,3.0
315,2554,2.0
425,2288,3.5
28,71135,3.5
590,2791,3.0
562,1307,5.0
344,5502,1.0
318,30810,4.5
414,5349,5.0
93,736,4.0
582,1196,4.0
373,19,1.0
387,546,3.0
177,2018,3.0
590,590,3.0
66,7090,4.0
18,50,5.0
590,6870,4.0
125,122892,3.0
113,3099,5.0
534,2717,4.0
140,39292,3.5
370,1089,2.5
221,2804,3.5
562,2133,4.5
590,34048,2.5
132,8373,3.0
434,33166,4.0
169,7318,5.0
228,1196,4.0
261,16,4.0
219,5418,4.5
510,2804,3.0
19,3300,3.0
100,6059,4.5
7,1617,3.0
599,1100,2.5
89,1223,1.5
64,2871,4.0
561,45431,2.0
169,6377,5.0
157,2724,2.0
599,4929,2.5
119,8464,3.5
296,31364,5.0
200,2948,4.0
610,5049,4.5
184,162968,4.0
603,1680,4.0
122,94864,4.0
249,1721,2.0
503,1342,1.0
509,1566,4.0
414,3362,4.0
288,1201,4.0
345,38164,4.0
112,141,4.0
68,3146,3.0
332,2717,2.5
339,54001,2.5
453,4019,3.0
263,6708,3.0
51,236,5.0
570,1372,3.0
19,3401,2.0
361,8972,4.0
435,33794,4.0
89,113252,4.0
119,131023,4.5
395,502,3.0
136,434,3.0
448,70565,2.5
33,1027,3.0
177,2389,0.5
608,2338,1.5
607,1101,4.0
93,539,4.0
380,34,4.0
387,4956,3.5
167,7842,5.0
483,595,3.5
597,2735,3.0
551,6934,4.0
500,176,5.0
41,49286,3.0
152,750,5.0
246,5481,3.5
413,527,5.0
113,909,4.0
16,3949,4.0
357,1378,3.0
599,86880,2.5
73,68358,5.0
17,64839,3.5
69,4643,4.0
361,10,3.5
432,80219,3.0
597,2475,4.0
182,4643,3.0
156,3481,4.5
276,260,5.0
610,480,5.0
534,84772,4.0
312,5945,4.0
298,5952,4.0
367,1207,5.0
182,2890,3.5
121,508,3.0
42,3253,4.0
408,344,4.5
580,1580,4.0
438,45186,4.0
448,3760,2.5
317,2997,2.0
556,74530,3.5
405,288,5.0
564,96110,4.5
483,69122,4.5
314,813,3.0
313,1405,2.0
212,138036,3.5
57,590,3.0
358,7361,4.0
318,541,3.5
42,2236,3.0
62,56757,4.5
335,3911,4.0
352,2297,4.0
274,2501,2.5
156,1077,4.0
318,7064,3.5
236,2657,4.0
64,198,3.0
529,65,1.0
462,508,2.5
45,1393,5.0
599,3454,2.5
381,6537,2.5
116,589,4.0
603,3091,4.0
368,3930,2.0
36,2735,2.0
564,5283,3.5
122,48780,5.0
567,57504,3.0
376,1210,4.5
318,120761,3.5
63,33794,3.5
343,54503,5.0
580,2162,1.5
448,952,4.5
56,356,5.0
170,355,2.0
100,3261,4.0
414,2145,4.0
68,99114,2.5
308,1036,1.0
438,6565,3.5
137,6986,3.0
240,455,3.0
219,31221,0.5
173,253,3.0
232,76251,4.5
448,1283,4.0
387,413,1.0
91,1391,4.0
44,1429,5.0
169,5945,4.0
22,69757,0.5
389,1356,5.0
421,1206,4.5
352,59315,3.0
313,1240,5.0
339,48385,4.5
219,5621,1.0
132,915,2.5
497,50,3.0
520,2791,4.0
488,4678,3.5
367,1257,5.0
448,4952,2.0
441,7153,5.0
212,3000,4.0
28,5445,3.5
572,3074,5.0
573,1370,4.5
550,93510,4.0
414,2718,4.0
606,2187,3.5
82,788,3.5
477,410,3.0
562,5989,4.0
274,30825,2.5
313,2533,4.0
555,2402,3.0
434,6365,2.0
484,80241,4.0
202,2890,4.0
489,5995,3.5
111,167018,4.5
375,1196,5.0
400,1210,5.0
368,1250,3.0
298,3037,3.5
219,8957,3.0
122,112852,4.0
402,376,4.0
509,34520,2.0
132,5508,3.0
532,1213,5.0
43,597,5.0
119,40278,4.0
562,6975,3.5
469,2746,3.0
68,8464,4.5
567,48780,3.5
474,8650,3.5
167,4369,1.0
414,1769,3.0
232,59258,2.5
104,1569,4.5
486,198,2.0
604,317,3.0
419,81562,1.5
121,25,4.0
323,342,3.0
339,53125,3.5
183,1304,4.0
489,5388,2.0
220,63113,3.5
125,33145,3.0
274,2985,3.5
483,74789,3.5
68,64622,3.5
453,466,5.0
590,26152,2.5
512,50,5.0
603,3272,5.0
69,593,5.0
298,7451,3.0
474,3468,3.5
322,805,3.5
249,3300,3.5
356,4361,5.0
170,588,3.0
489,455,0.5
8,587,3.0
318,1199,3.5
125,94677,4.5
201,185,3.0
91,3949,3.0
445,111,3.0
23,1233,5.0
154,152081,4.5
352,111364,2.0
336,1380,2.5
174,288,3.0
347,357,3.0
526,55247,4.5
517,30749,0.5
599,6051,3.0
431,903,3.0
151,1429,4.0
216,3624,4.0
592,551,1.0
288,3424,3.0
469,1208,5.0
381,72226,5.0
217,2528,3.0
492,14,3.0
181,45,3.0
212,93510,4.0
585,4878,3.0
309,7153,4.5
567,122906,1.5
609,137,3.0
164,1047,4.0
560,33679,3.5
533,68954,5.0
552,3175,4.0
116,6539,4.0
469,1222,5.0
134,593,5.0
410,1734,5.0
44,1476,5.0
307,2504,2.0
318,105254,4.0
43,610,5.0
19,1021,2.0
479,3146,1.0
483,79357,4.5
356,778,4.0
19,2467,3.0
608,2858,5.0
457,329,4.0
50,750,4.0
312,5015,4.0
18,1221,5.0
525,3408,3.5
116,2605,4.0
462,2871,4.0
232,8835,3.0
60,2739,4.0
608,2153,4.0
499,2183,3.0
210,5944,4.0
125,91500,2.0
156,3223,1.0
279,7438,2.0
499,56286,4.0
239,4993,5.0
356,2797,4.0
555,3105,4.0
219,47,3.5
39,1396,3.0
347,380,3.0
83,44191,4.0
198,1619,4.0
266,1242,4.0
590,2302,4.0
68,40732,3.5
380,32743,3.0
239,8798,4.0
232,79592,3.0
452,2533,5.0
27,158,2.0
195,377,4.0
588,292,3.0
436,250,3.0
530,592,4.0
160,5445,4.5
27,1262,5.0
64,2959,4.5
18,589,4.5
313,1748,4.0
177,1907,3.0
425,3578,4.5
245,162,3.0
105,36529,4.0
502,3101,3.0
7,150,4.5
137,1197,3.5
68,58078,3.0
279,54503,2.5
470,364,4.0
382,45720,4.5
325,2167,3.0
414,52281,3.5
330,231,4.0
599,95147,3.5
222,5225,3.0
599,1077,3.0
599,485,3.0
28,1641,2.5
428,6482,0.5
448,2134,3.0
448,102407,3.5
380,107723,3.0
246,260,5.0
482,474,3.5
341,115149,3.5
249,112556,5.0
184,135536,2.5
314,236,3.0
195,2710,1.0
387,2731,4.5
573,8528,4.5
357,1593,4.0
280,8937,4.5
103,1245,5.0
610,5459,3.0
167,1120,3.0
489,952,4.5
6,596,3.0
377,1203,5.0
459,177765,5.0
268,1093,1.0
597,2273,4.0
414,2683,4.0
274,26870,3.5
610,6618,4.5
474,6377,4.0
590,2640,4.0
239,440,4.0
105,3301,3.5
51,7983,5.0
292,3624,3.0
581,59315,4.0
581,44191,4.5
111,2683,3.0
68,3176,2.5
221,3089,4.5
600,1963,3.5
21,138036,3.5
45,2080,4.0
27,2407,4.0
326,99114,4.5
313,2791,3.0
414,345,4.0
119,54286,4.5
489,316,3.0
514,184987,3.0
249,5995,3.5
474,7714,4.0
167,6377,3.5
605,150,5.0
177,52281,2.5
82,165,4.0
414,3041,1.0
91,1377,3.0
455,590,4.0
217,504,3.0
590,2174,2.5
202,3552,4.0
202,6,5.0
437,454,2.0
249,111622,4.0
571,1991,4.0
274,1726,3.5
425,1027,4.0
225,1994,4.0
286,4995,5.0
105,7254,4.0
182,5945,3.5
38,266,1.0
199,3536,4.0
418,45672,0.5
68,8972,3.0
142,474,4.0
391,1711,3.0
387,59727,3.0
474,47629,4.0
354,185,3.5
590,3704,2.5
564,148626,3.5
298,52245,0.5
534,51024,4.0
373,265,5.0
357,1060,4.0
239,1673,3.0
572,1917,3.0
95,4901,4.0
387,7749,4.0
448,3254,4.0
105,5171,3.0
183,1387,5.0
474,5380,3.0
232,50158,2.5
453,356,5.0
600,613,1.0
564,70183,4.0
342,288,3.0
523,106782,5.0
426,1441,5.0
131,27611,3.5
84,805,4.0
105,49272,4.0
54,469,3.0
414,4231,3.0
486,10,4.0
119,63082,5.0
464,78105,2.5
232,6212,2.5
517,10,0.5
318,2495,4.5
117,17,3.0
301,4896,4.0
336,168,4.0
111,3052,5.0
460,3827,3.5
305,163,5.0
355,2915,3.0
219,5291,3.5
448,4022,4.0
306,76293,3.5
524,380,4.0
370,4014,3.0
474,3000,4.0
540,736,3.5
610,4993,5.0
200,10,4.5
409,2706,4.0
414,4235,4.0
140,34334,2.5
474,2611,3.0
448,97470,1.5
229,290,4.0
600,2424,1.0
599,2371,2.5
311,16,2.5
555,2410,2.0
100,237,4.0
605,54686,3.0
219,6333,3.0
292,101142,3.0
51,5672,0.5
181,257,4.0
525,112183,3.0
432,50,3.0
226,6936,4.0
10,96079,5.0
63,6874,3.5
599,163809,2.5
414,3285,3.0
80,52604,4.5
52,65514,3.5
480,3189,3.5
513,5349,4.0
287,2747,3.0
294,733,4.0
597,1244,5.0
232,58105,2.0
555,1358,5.0
448,132796,1.5
610,6615,3.0
414,84152,4.0
599,4351,3.0
434,48516,5.0
431,1625,4.0
474,3260,4.5
177,1411,5.0
286,454,4.0
351,85342,3.5
477,1835,4.5
371,924,5.0
322,56367,5.0
249,92507,3.5
368,653,3.0
345,2944,4.0
606,1299,3.5
11,356,5.0
140,165,4.0
288,3308,3.0
290,898,5.0
414,4149,3.0
103,132046,1.0
344,2701,4.5
474,2020,4.0
332,72998,4.0
356,2580,4.0
151,216,4.0
196,5952,3.0
249,87529,3.5
28,33660,4.0
335,356,4.0
344,1214,1.0
95,4370,3.5
341,6537,4.5
306,69406,5.0
486,494,5.0
116,165,3.5
217,809,2.0
18,33615,3.5
132,319,2.5
199,1625,2.0
514,2454,3.0
132,1097,3.5
581,4306,4.5
522,79006,4.5
274,2042,3.5
259,7155,5.0
68,4084,2.0
521,648,4.0
227,106782,5.0
78,589,4.5
153,6377,1.0
43,349,3.0
200,2947,4.0
260,6370,4.5
573,2701,0.5
135,1845,5.0
89,2683,2.5
105,1211,4.0
57,1303,3.0
354,8529,4.0
288,2095,3.5
474,1680,4.0
356,3994,4.0
355,2951,4.0
328,111759,4.0
307,5943,0.5
380,63222,4.0
169,185,4.0
599,96079,3.5
414,3986,1.5
249,5010,3.5
63,150,3.0
210,260,5.0
561,3317,4.0
202,1276,4.0
103,2194,5.0
361,1393,3.5
177,3157,3.0
80,49278,4.5
601,5971,4.5
432,1892,4.5
606,6774,4.0
68,3510,3.0
49,103335,4.0
529,736,4.0
414,3444,3.0
318,1090,4.0
425,2081,2.5
448,107348,4.0
448,57669,4.0
495,111759,5.0
72,1193,4.0
408,60756,4.0
294,3564,1.0
64,42632,4.5
288,1995,2.0
21,69844,4.0
253,1449,4.5
365,119141,5.0
525,119145,4.5
509,6662,3.5
382,86644,3.5
91,3897,1.5
453,858,4.0
474,280,3.0
542,318,5.0
352,38038,3.0
427,4993,4.0
425,441,3.5
528,80463,3.5
143,8827,5.0
357,2501,3.5
305,38038,4.5
607,1544,4.0
256,4246,4.0
110,374,1.0
105,8368,4.0
414,6385,4.0
135,2605,3.0
22,48394,1.5
318,47200,3.0
68,6365,4.0
50,188301,3.0
120,648,3.0
448,109487,3.0
357,6331,4.5
448,1089,5.0
419,2807,3.0
249,6373,4.0
381,2716,4.0
91,2641,3.5
380,1367,4.0
352,2571,4.5
318,84944,4.5
608,6936,4.0
453,5266,3.0
520,7454,3.5
376,356,3.5
68,4141,3.0
428,5952,3.5
234,502,1.0
477,53996,4.0
590,3256,4.0
91,32,4.0
477,6863,3.5
480,6932,1.5
286,1183,3.0
414,6598,3.5
606,1234,4.5
380,329,3.0
482,6711,4.0
448,136305,1.0
525,3000,4.0
356,1222,4.5
219,2572,2.0
447,410,3.0
590,6333,3.5
298,6213,0.5
477,8366,4.0
382,63082,4.5
517,45668,2.0
73,87232,5.0
177,2176,3.5
232,60069,3.5
66,1952,5.0
448,94959,3.5
73,45221,4.0
19,1625,4.0
100,2406,4.0
603,3004,1.0
292,127323,1.0
56,185,3.0
174,442,3.0
465,1909,3.0
607,381,4.0
307,3861,2.5
186,968,5.0
509,69406,2.5
346,7323,3.5
357,68954,3.5
99,252,5.0
582,69844,4.5
599,4498,2.0
125,135436,3.5
148,157296,3.0
155,1968,2.0
434,3107,3.5
220,30793,3.0
300,2324,5.0
608,4446,4.5
102,6,3.0
38,208,1.0
474,3230,3.5
603,3263,3.0
346,2442,3.5
423,104,3.0
66,912,4.5
414,3347,4.0
111,87529,5.0
386,589,3.0
45,2140,4.0
111,1367,2.5
249,8961,4.0
221,7361,4.0
331,2712,4.0
599,7840,2.5
448,1188,3.0
480,8371,3.5
356,349,3.5
292,3114,4.0
274,6016,4.0
603,3183,3.0
306,27772,3.0
382,2273,3.5
414,4573,2.0
409,1080,3.0
188,7,4.0
91,2992,3.5
465,2916,4.0
288,1302,3.0
211,87232,4.0
64,350,3.5
19,2321,3.0
63,913,4.0
385,903,4.0
232,58876,3.0
608,1258,4.0
420,8464,4.5
178,2840,3.5
11,2027,3.0
421,1099,4.0
369,6296,3.0
414,1252,5.0
408,106489,4.0
63,88140,4.0
275,4963,4.0
380,1495,2.0
603,1283,5.0
596,143355,4.5
606,26152,3.5
448,82459,4.0
103,2959,5.0
244,2716,5.0
288,2163,2.0
68,7153,4.5
117,26,4.0
408,1722,4.0
64,586,3.0
232,2054,2.5
91,2716,4.5
111,1682,4.0
484,8528,4.0
357,724,3.5
316,7361,4.0
483,1479,4.5
288,2687,3.0
544,839,2.0
297,454,3.0
381,3489,4.0
68,5617,3.5
290,3341,4.0
414,7367,4.5
587,2469,4.0
610,101739,3.5
561,3793,3.5
57,923,5.0
57,1678,3.0
414,1216,3.0
567,170945,3.5
414,4396,3.0
117,277,4.0
555,2496,2.0
422,2628,4.0
469,780,2.0
29,3681,4.0
177,5048,0.5
328,45517,2.5
222,97168,2.5
381,7153,4.0
599,4085,3.5
474,35015,3.5
298,27904,3.0
431,3948,3.0
274,56152,3.0
514,185473,3.0
573,4886,4.0
199,8949,3.5
428,4850,3.5
318,7932,4.0
307,4876,2.0
339,1097,3.5
260,1084,4.5
400,44665,4.0
448,2014,2.0
380,216,3.0
212,91658,4.0
434,2353,2.0
522,1393,4.0
169,6565,5.0
561,112623,3.5
305,81932,4.0
594,2986,4.5
125,4864,2.5
599,1945,4.5
318,96084,4.5
554,914,4.0
45,2087,4.0
182,6003,3.0
64,7982,4.5
100,2710,2.0
299,188,2.0
590,3035,4.0
599,256,2.0
414,5678,2.5
475,5952,5.0
477,741,4.5
474,8879,3.0
249,143367,3.0
195,3081,4.0
307,3033,3.0
381,49274,4.0
444,454,3.0
298,4015,2.0
232,44665,3.5
318,30793,4.0
391,2560,1.0
590,4041,4.0
105,8874,3.5
134,349,4.0
336,2502,5.0
571,1969,3.0
387,1562,1.5
68,3186,2.5
23,1243,3.5
249,5679,3.5
469,1954,4.0
339,48516,4.5
