uid,iid,rating
41,57669,4.5
297,1358,4.0
226,51255,4.5
28,6617,4.0
91,3623,2.0
325,1732,5.0
387,2987,3.5
483,784,2.0
72,318,5.0
366,59315,3.5
491,356,4.5
153,109487,0.5
236,2770,5.0
445,17,3.5
42,3841,5.0
137,246,5.0
122,858,5.0
307,784,4.0
68,2268,4.0
274,223,4.0
495,1721,5.0
555,1396,3.0
555,2858,5.0
332,1303,4.5
379,21,2.0
139,5816,3.0
19,2394,3.0
140,5464,4.0
441,1198,5.0
21,63113,3.5
21,260,4.5
552,434,3.0
410,1237,5.0
130,317,3.0
6,838,4.0
560,41569,3.0
561,93840,3.0
232,51084,3.5
288,2699,4.0
480,441,5.0
288,5679,2.0
387,7319,2.0
10,63113,3.5
359,296,4.0
606,1619,3.5
89,899,1.5
380,3471,3.0
52,8464,4.0
168,342,4.0
554,2863,4.0
111,59315,2.0
357,1136,4.5
317,80489,4.0
590,303,3.0
525,8368,4.5
469,1748,3.0
318,30812,3.5
24,3578,4.0
414,4688,4.0
534,1591,3.5
414,210,3.0
608,44191,4.0
405,1729,3.0
237,3617,2.5
306,160080,4.0
603,1100,1.0
217,1722,3.0
387,31737,3.5
328,99114,3.0
82,2378,3.5
177,8969,3.5
596,33649,5.0
41,6953,3.5
4,4002,3.0
50,27773,3.0
88,8677,0.5
381,1580,4.0
448,7091,4.5
21,81564,2.5
599,94864,3.5
410,348,4.0
326,8873,5.0
274,1222,4.0
210,31696,3.0
111,71838,3.0
51,48877,5.0
111,5,3.5
274,32,4.0
477,3471,4.0
438,31685,4.5
596,76251,3.5
391,417,4.0
353,318,5.0
555,2717,2.0
361,1047,3.5
99,145,4.0
597,144,2.0
270,58,4.0
334,339,3.5
414,303,3.0
28,2580,3.5
92,54190,4.0
68,78467,2.0
95,2600,2.5
380,6709,3.0
206,25,5.0
380,1265,5.0
380,6870,4.0
256,96610,4.0
11,292,4.0
305,160954,3.0
417,1732,4.5
271,3897,3.5
584,315,5.0
474,4221,2.0
318,6541,3.0
577,590,5.0
352,40732,4.0
334,2115,2.5
553,8665,4.5
274,2005,4.0
448,4002,4.0
53,880,5.0
388,8869,2.5
63,7387,2.0
606,306,4.5
376,1527,2.0
307,372,2.0
434,68237,5.0
501,93,3.0
113,903,4.0
307,4359,3.0
222,4022,2.5
414,3175,4.0
534,2985,4.5
50,175661,1.5
112,551,3.5
234,466,2.0
603,2690,4.0
140,6753,3.5
100,2423,5.0
391,1296,4.0
286,364,5.0
601,74946,4.0
564,5377,4.0
64,32,4.0
448,5636,3.0
95,2692,4.0
367,3743,3.0
43,262,5.0
65,7458,3.5
64,1320,3.0
89,56587,2.5
41,1214,0.5
406,135,4.0
50,107565,1.5
591,2770,3.0
369,59126,4.0
338,189043,2.5
517,41566,5.0
111,5524,3.5
445,48394,4.5
489,5299,3.5
554,1032,4.0
232,2329,5.0
199,2819,4.0
108,2585,4.0
431,485,2.5
572,2819,5.0
198,1307,4.0
119,63082,5.0
469,930,4.0
68,67267,3.5
54,21,3.0
310,1080,3.5
371,1258,5.0
171,380,5.0
183,2288,2.0
214,66,3.0
438,4719,3.0
316,3409,3.0
492,1004,3.0
182,1301,4.0
387,2616,2.5
19,671,2.0
94,588,4.0
89,182297,4.0
534,133419,2.5
234,2987,5.0
274,51540,3.0
182,4975,3.0
283,608,4.0
129,8874,4.0
27,3836,4.0
481,1438,2.0
221,27773,4.5
385,1031,3.0
45,1527,4.0
326,40819,5.0
600,3863,2.0
223,48516,4.0
477,46530,4.5
199,223,3.0
349,266,3.0
200,5445,3.5
474,592,4.0
75,1266,4.0
93,849,4.0
483,5902,5.0
146,35836,3.0
564,7346,3.5
180,2761,4.0
489,316,3.0
599,2641,4.0
105,6383,3.0
64,6287,2.0
198,1619,4.0
177,8665,4.0
373,230,4.0
514,4007,4.0
517,1136,2.0
599,1032,3.5
292,7153,3.5
469,3033,2.0
10,31685,4.5
599,5577,3.0
536,261,5.0
603,4773,4.0
51,3219,4.0
111,157296,4.5
527,260,5.0
244,1754,4.0
380,59369,5.0
599,750,5.0
357,2076,3.5
409,2395,2.0
500,595,4.0
419,10,3.5
485,161,5.0
212,72998,3.0
186,2135,4.0
469,1,4.0
550,68954,4.5
489,4308,4.0
152,85774,4.5
84,57,3.0
462,2144,3.5
337,66,4.0
217,160,3.0
68,2134,3.0
232,5110,3.0
47,31685,3.0
354,48385,3.0
6,41,4.0
305,5618,5.0
448,2404,1.0
448,7102,2.5
391,4334,5.0
16,79132,3.0
254,48774,4.0
104,6012,3.0
62,60069,4.5
489,2138,3.5
506,53894,3.5
411,50,3.0
278,527,5.0
4,2692,5.0
437,1171,4.0
517,4014,3.5
232,61352,4.0
555,3840,2.0
112,208,2.5
146,7444,3.0
4,2390,5.0
448,106782,4.5
307,6870,3.0
425,1680,3.5
304,1907,4.0
212,8972,3.5
132,8970,3.5
149,316,4.0
610,85020,3.0
144,2028,3.5
232,33815,3.0
368,1500,3.0
51,2826,3.5
390,307,4.5
287,50,3.5
240,420,4.0
156,3283,2.0
244,292,1.0
381,51084,4.0
38,597,2.0
512,590,3.0
182,4307,4.5
368,1240,4.0
19,348,2.0
384,2409,2.0
606,30812,3.5
554,2096,4.0
414,4366,3.0
435,3082,4.0
148,79091,3.5
448,4321,5.0
90,984,5.0
414,1024,4.0
136,434,3.0
387,7027,2.0
368,3635,3.0
318,5669,3.5
422,3468,4.0
318,7981,4.5
525,122886,4.0
39,3328,5.0
119,7454,3.5
474,475,4.0
99,325,2.0
430,3054,1.0
500,2289,3.0
605,30812,3.0
561,5,3.0
274,4855,3.5
24,96079,3.5
377,7706,4.0
217,351,2.0
298,57504,4.0
68,4085,2.0
553,3362,3.5
380,181,4.0
381,788,2.0
230,780,3.0
68,78703,4.0
129,8368,4.0
464,260,5.0
460,1884,4.0
597,1663,5.0
110,1089,4.0
199,5349,3.0
9,2901,2.0
28,2912,2.5
497,608,4.5
23,1080,3.5
414,4334,4.0
417,109487,3.5
381,4823,3.0
103,5,4.0
538,364,4.5
125,8360,3.5
232,31427,3.0
344,2012,5.0
447,337,3.0
19,3705,2.0
160,4021,5.0
111,1028,4.0
122,442,4.0
599,27020,3.5
448,2791,5.0
571,1323,2.0
490,53972,3.0
226,45447,4.0
380,38061,5.0
199,6617,3.5
387,3745,3.0
263,2692,3.5
27,2640,4.0
429,315,4.0
200,60040,4.0
298,53993,0.5
66,919,3.5
473,27904,4.0
64,788,3.5
140,105,4.0
21,111617,4.0
66,3686,4.0
318,63072,4.0
230,367,3.0
580,44195,2.5
249,736,3.0
486,161,5.0
292,86817,2.5
570,1197,4.0
62,7438,5.0
302,648,3.0
414,45501,2.0
573,1073,4.5
51,2942,2.0
352,1690,4.5
553,3897,5.0
111,176101,4.0
305,5299,4.0
270,376,4.0
15,115149,2.0
202,1132,4.0
410,1080,4.0
292,73017,4.0
301,292,2.5
27,3471,4.0
209,96079,4.0
448,6582,2.0
130,150,4.0
91,288,3.5
298,3552,3.0
28,1266,4.5
428,4068,1.0
581,5989,3.5
160,1258,2.5
177,5971,4.0
605,53138,3.5
596,1748,4.5
140,34,4.0
84,381,4.0
493,3972,4.0
69,4876,3.0
587,2002,4.0
428,2381,0.5
590,1717,2.0
555,1356,3.0
232,1265,4.0
66,4041,4.5
210,113378,4.5
534,1036,4.5
570,648,3.5
274,1033,3.5
169,5377,4.5
577,2415,3.0
288,362,3.0
238,1097,2.0
578,45720,4.5
600,5943,3.0
599,90243,3.5
534,2005,4.0
212,8961,3.0
17,1967,4.0
534,104243,3.5
177,81847,5.0
125,47491,4.5
57,1220,4.0
170,420,3.0
453,2700,5.0
169,62,5.0
601,170705,5.0
186,4027,4.0
380,2078,4.0
387,1252,5.0
466,7254,4.5
602,260,5.0
603,3508,4.0
274,5219,4.0
68,57640,3.5
5,50,4.0
318,2395,3.5
217,608,5.0
400,1197,4.5
249,91976,4.0
514,597,2.5
305,112552,5.0
606,2145,3.5
305,53464,3.0
169,1282,4.0
222,95720,2.5
414,266,5.0
555,3016,4.0
436,536,3.0
571,2746,3.0
567,119145,3.0
380,76251,4.0
600,4476,1.0
72,593,4.5
174,225,3.0
357,551,5.0
141,4025,2.5
167,223,5.0
182,4886,4.5
599,59129,1.5
600,62,2.5
263,8370,4.0
448,110297,3.0
103,3988,3.5
428,5528,4.0
513,32,4.0
434,5989,3.5
298,156371,3.5
208,2840,2.0
307,3392,1.0
318,56367,4.0
599,2803,2.0
405,32,4.5
313,2138,5.0
19,904,5.0
294,10,3.0
453,5418,4.0
424,2459,5.0
332,73017,4.0
28,33558,3.0
514,4321,4.0
566,7,4.0
448,72405,2.0
527,609,4.0
222,5541,2.5
603,431,3.0
544,32,3.0
232,35836,3.5
142,367,4.0
307,2858,4.0
489,1644,0.5
117,292,4.0
111,5528,3.0
62,60072,3.5
249,80862,3.0
563,5943,3.5
7,49278,3.5
247,3949,3.0
425,1027,4.0
213,48877,2.5
596,1210,4.0
434,586,3.0
448,40278,3.5
13,3897,4.0
510,1036,4.0
53,1100,5.0
474,7075,3.5
414,4369,3.0
299,3717,4.0
151,780,3.0
84,902,4.0
590,329,3.0
600,33794,2.5
477,53468,4.0
445,58559,3.5
464,65088,4.0
489,4014,3.5
608,8957,3.5
381,2788,4.0
137,1214,5.0
98,69644,1.5
226,8641,4.0
68,2411,3.0
260,5782,3.5
307,2011,3.5
34,163,3.0
524,260,5.0
111,167018,4.5
268,1641,3.0
344,3147,5.0
599,724,2.5
438,8808,1.5
41,46578,4.0
137,4995,4.0
381,27660,3.5
179,317,5.0
125,95761,4.5
223,7153,3.5
428,4030,2.5
354,1101,4.0
580,849,3.5
63,595,3.0
380,5218,4.0
310,904,5.0
313,2710,5.0
298,3785,2.0
96,367,5.0
103,1610,3.5
18,97938,3.0
457,3072,4.0
246,2023,3.0
436,519,1.0
414,78,3.0
28,5418,3.5
212,92439,4.0
200,1527,3.5
226,5989,4.5
599,26195,3.0
483,3751,3.0
288,48304,4.0
447,362,5.0
42,2989,5.0
388,33615,5.0
294,2598,4.0
307,455,0.5
100,1958,5.0
387,741,4.5
192,590,4.0
85,53,5.0
52,49530,5.0
523,318,5.0
226,153,4.0
610,149406,3.5
525,8370,4.5
448,72224,1.0
448,1373,1.5
554,2541,4.0
131,1196,2.5
89,124273,4.5
562,1704,5.0
348,5291,4.5
460,5989,4.0
578,3155,4.5
7,30816,2.0
33,527,5.0
290,3250,3.0
480,5421,3.5
20,2355,4.0
232,7451,4.0
514,2243,4.0
288,5957,3.0
68,2683,3.5
448,111759,3.5
418,296,4.5
211,3481,4.0
87,2009,4.0
307,6316,2.0
157,2987,4.0
599,42946,3.0
387,1262,3.5
404,21,3.0
436,455,3.0
51,344,3.0
421,61132,0.5
96,2115,5.0
367,1580,4.0
405,1209,3.5
422,4187,4.0
453,3787,5.0
100,11,4.0
140,364,4.0
184,58559,5.0
438,5507,3.0
606,4890,3.0
288,1259,3.5
357,48516,4.0
5,597,3.0
221,2375,2.5
577,2916,3.0
559,364,4.0
610,27778,3.0
312,5421,3.0
62,128512,3.5
591,2581,4.0
177,1367,2.5
305,69275,5.0
599,51080,2.0
590,7438,4.0
16,2858,3.5
380,410,3.0
62,1961,5.0
480,4865,4.5
404,509,4.0
314,808,3.0
512,292,3.0
555,2348,4.0
487,50872,3.0
45,2528,4.0
446,39,3.0
232,68952,3.5
111,5501,3.5
140,1246,3.0
312,1178,5.0
408,3996,3.5
232,37853,3.0
318,4226,4.0
448,81949,3.0
132,4641,4.0
509,1225,3.5
308,2,3.0
387,6920,4.5
580,587,1.5
33,613,5.0
410,1060,4.0
413,8644,2.5
105,8636,3.5
68,70,4.0
354,8961,4.0
139,4734,1.5
160,2688,0.5
6,880,3.0
105,64614,4.0
160,2414,3.0
477,1392,4.5
177,84954,3.0
331,6863,3.5
305,3421,5.0
589,788,4.0
20,3535,1.0
274,2296,3.5
391,3067,5.0
103,1258,4.0
448,91976,1.0
307,1391,2.0
463,527,4.0
469,589,4.0
357,1213,5.0
42,527,4.0
448,59615,2.0
599,7125,2.0
480,1061,3.5
239,36529,4.0
584,593,4.0
482,27728,0.5
19,3396,5.0
64,6874,4.0
68,72641,4.5
484,32009,4.0
186,4310,3.0
607,25,3.0
27,3681,4.0
552,7143,3.5
600,8981,3.5
313,5026,5.0
18,32587,3.5
160,1374,1.0
580,53972,4.5
212,102123,2.5
160,2422,1.0
566,500,4.0
480,551,3.5
387,2826,2.5
477,4980,3.0
288,3418,4.0
381,8361,3.5
317,104272,2.0
580,2360,4.5
483,4246,4.0
515,174055,4.0
36,2406,3.0
84,181,3.0
62,77561,3.5
599,68952,2.5
382,5323,1.0
414,93840,4.5
27,924,2.0
219,46530,2.5
182,3576,3.0
307,595,3.0
177,262,4.0
391,5454,3.0
453,2335,4.0
221,2944,3.5
474,1380,4.0
586,101142,5.0
103,59022,4.0
411,500,4.0
18,36519,3.0
226,4571,5.0
47,5293,3.0
606,2803,4.0
202,1226,4.0
390,6218,2.0
21,2,3.5
41,71899,4.0
125,58301,5.0
480,2003,4.0
391,1653,5.0
334,1210,3.5
414,51080,4.0
314,151,3.0
448,7084,3.0
380,4148,3.0
590,4701,2.5
599,762,2.5
426,91325,3.5
139,1198,4.0
599,3068,3.0
44,1405,4.0
288,2745,3.0
474,1914,3.5
100,5620,5.0
594,2671,5.0
71,852,4.0
112,300,0.5
153,1721,2.0
489,91542,3.5
387,296,5.0
193,318,3.5
419,50,4.0
274,832,3.5
210,102125,4.5
425,1954,3.0
252,106696,4.5
6,818,3.0
561,6874,4.5
47,2762,3.0
419,31410,4.5
555,1629,4.0
555,2072,5.0
521,661,4.0
384,2410,1.0
357,1704,5.0
156,4014,1.5
603,82,1.0
503,87413,3.0
600,2500,1.0
462,27846,4.0
570,1,4.0
608,6534,2.0
103,31658,4.5
448,95,2.0
68,93326,3.5
283,1,3.0
414,45880,3.0
22,37741,3.5
165,5989,4.0
573,1193,4.0
239,4571,4.0
162,608,5.0
368,786,3.0
105,85736,4.5
1,3168,4.0
474,910,4.0
414,3006,4.0
57,1784,4.0
152,47,5.0
18,595,3.0
68,1129,3.0
381,1080,4.0
198,1089,5.0
139,7254,1.0
534,69278,3.5
474,2103,1.5
292,4899,3.0
177,1214,2.5
119,4299,4.5
232,62511,3.5
20,3994,2.5
140,3185,3.0
39,1610,4.0
68,1597,3.0
493,1197,4.0
599,1274,5.0
454,4754,4.0
561,1485,3.0
70,1303,4.5
419,55765,4.0
596,92954,3.5
606,26242,3.5
448,94864,2.5
243,434,5.0
156,2599,4.0
434,6863,3.5
84,446,5.0
525,2087,3.0
24,2424,4.0
563,95441,4.0
91,2289,3.0
492,996,3.0
552,2502,5.0
304,1587,2.0
318,7323,3.5
453,4235,5.0
260,2987,4.0
140,2763,4.0
26,349,3.0
282,2231,4.5
359,541,1.5
166,296,4.5
504,5992,2.5
105,178613,4.0
278,2371,3.0
177,3257,2.0
126,339,3.0
438,5809,2.5
346,1132,3.5
448,2115,4.0
372,440,4.0
517,2,3.0
18,5816,3.5
156,2764,4.0
514,47,4.0
592,551,1.0
414,2297,2.0
514,26242,3.0
28,8633,4.5
45,3534,4.0
419,231,3.0
160,367,5.0
213,6537,3.5
301,296,4.5
160,1097,3.0
438,4228,2.5
368,1580,3.0
352,5995,5.0
605,3269,4.0
408,344,4.5
111,171891,3.5
380,5899,5.0
600,2355,3.0
438,33004,1.5
274,3160,2.5
480,2355,3.0
484,4239,4.5
227,64614,3.5
415,32587,4.0
19,3536,2.0
169,4936,5.0
73,101612,3.0
553,27831,4.0
380,88515,3.0
348,1208,5.0
177,455,3.0
419,6287,3.5
317,80219,2.0
561,1259,4.0
475,116823,4.0
117,780,3.0
419,79592,3.5
610,7562,2.5
73,6863,3.0
119,135532,4.5
57,3466,4.0
414,2430,2.0
216,955,4.0
495,106916,4.5
332,44191,3.0
587,497,4.0
577,1019,4.0
567,5502,2.0
597,589,5.0
325,2159,5.0
307,441,3.0
466,34150,4.0
474,3093,3.0
479,1302,4.0
376,91535,5.0
326,2858,3.5
444,353,5.0
171,475,4.0
369,1721,1.5
514,187593,3.5
294,3387,4.0
524,445,3.0
476,412,3.0
474,2294,3.5
210,33615,4.5
222,99114,4.0
160,1997,5.0
111,121372,4.5
446,551,3.0
18,2278,3.5
141,72998,2.5
414,7340,2.0
68,86880,1.5
514,185033,2.0
254,1270,3.5
610,1255,4.5
81,592,3.0
603,910,4.0
104,73017,3.5
220,4499,4.0
28,5617,2.0
89,6604,4.0
177,7065,2.0
182,2827,1.5
555,2003,3.0
514,260,5.0
230,2716,2.0
597,1047,2.0
64,317,3.5
156,1485,3.0
307,186,0.5
312,1255,3.0
474,6918,4.0
1,3253,5.0
182,1799,3.0
522,79702,5.0
314,440,3.0
536,590,3.0
560,53460,3.0
495,49530,4.5
462,288,3.5
240,367,4.0
489,2389,1.0
372,205,2.0
140,3317,2.0
350,1,4.0
414,5521,4.0
365,69122,3.5
425,30749,4.5
437,223,5.0
596,1265,3.0
555,2846,5.0
318,91976,4.0
446,208,2.0
440,3386,3.0
567,142448,2.5
68,39381,4.0
480,8371,3.5
275,2352,4.0
484,34162,4.0
95,4068,4.0
332,1391,2.5
246,1387,3.0
303,5445,3.5
199,44555,4.0
282,68157,3.5
217,1858,2.0
281,783,2.5
314,587,4.0
583,99117,2.0
274,1200,4.0
117,733,3.0
8,141,3.0
372,14,4.0
562,2804,1.0
380,113348,3.0
438,4369,3.0
388,5218,4.5
249,90717,3.0
526,39516,4.5
6,87,3.0
603,2073,4.0
313,1372,2.0
599,1228,3.5
597,2243,5.0
89,6402,5.0
608,2355,4.0
109,300,3.0
330,8961,4.5
89,1485,2.5
11,208,3.0
414,5994,4.0
554,527,5.0
165,2571,4.0
215,2248,4.5
332,26564,3.5
573,1225,4.5
599,4299,3.0
474,7085,3.5
221,1374,3.5
496,904,5.0
599,605,2.5
564,53996,2.0
534,106072,4.0
94,288,2.0
56,592,3.0
294,1197,4.0
477,337,4.0
480,1690,2.0
274,6715,3.5
453,2028,4.0
177,6503,2.5
414,64983,3.0
524,786,3.0
599,2502,4.0
448,90522,2.0
453,4233,3.0
3,688,0.5
219,2296,1.0
474,1797,4.0
298,59258,0.5
11,1917,4.0
325,1875,4.0
462,5225,3.0
599,71550,1.0
599,1965,2.5
509,3081,3.5
298,127202,3.0
422,318,5.0
187,2329,3.0
599,86864,3.0
266,3052,5.0
366,2028,4.0
531,480,4.0
609,288,3.0
200,2340,4.5
477,2036,3.5
232,45210,3.5
422,5004,4.0
167,2858,3.0
197,1784,5.0
469,608,5.0
42,1370,2.0
282,1028,4.5
479,5471,2.0
599,7072,3.0
62,41569,4.0
121,237,4.0
258,3147,5.0
89,147410,5.0
387,37729,3.5
474,5303,2.0
265,3730,4.0
510,104,3.0
212,2571,3.0
126,589,3.0
608,8667,3.5
371,1199,5.0
387,332,2.5
66,4322,4.0
599,2411,3.0
448,2857,4.0
16,2707,3.5
414,2558,2.0
446,95,4.0
522,89492,4.0
410,1292,5.0
68,1367,2.5
527,1031,4.0
313,1391,4.0
437,852,5.0
332,62250,4.0
103,69844,1.5
332,2872,3.5
244,1242,5.0
20,3744,1.0
274,1918,3.0
220,1213,5.0
599,96079,3.5
555,1962,5.0
175,43904,0.5
219,54001,2.5
590,3836,3.5
415,1221,5.0
330,4993,3.5
490,81834,3.0
391,1610,4.0
292,81229,3.0
18,162350,3.5
287,1059,3.0
414,50,5.0
141,3361,5.0
586,122920,5.0
414,3823,4.0
487,318,3.0
305,103228,5.0
479,242,4.0
307,58998,4.0
219,8983,3.5
351,88744,3.5
408,106916,4.0
16,3429,3.5
482,7450,1.0
204,527,4.5
68,208,4.0
290,3104,4.0
427,5107,3.0
205,912,2.5
602,480,4.0
263,1537,4.0
504,7153,4.0
33,2490,3.0
42,2918,4.0
129,33615,3.0
89,41828,4.5
153,2,2.0
57,410,2.0
112,99114,4.0
119,102481,4.0
266,1866,2.0
43,193,4.0
181,277,4.0
162,802,5.0
428,1544,2.0
448,1485,2.5
160,4370,4.0
354,8665,4.0
476,2,4.0
322,2788,3.5
607,1094,3.0
570,4226,4.0
399,6377,5.0
105,59315,3.5
177,3484,3.0
605,47384,2.5
307,5298,3.5
57,2935,4.0
18,91500,4.0
387,26171,4.0
525,96610,4.0
123,293,3.5
74,58103,4.0
582,89745,5.0
135,1676,3.0
240,454,3.0
600,1895,2.5
483,410,3.0
330,595,2.5
21,59369,3.0
469,1247,3.0
336,1625,3.5
365,86293,4.0
480,4701,2.5
104,81847,4.0
68,89864,3.5
135,3250,4.0
18,78499,4.0
115,2694,2.0
599,4544,3.0
297,1037,2.0
21,79134,2.0
610,26401,5.0
122,520,4.0
421,593,5.0
354,5218,3.5
18,1020,3.5
105,1274,3.5
153,134853,2.0
560,79702,2.5
288,4343,2.0
562,455,4.0
600,1210,4.5
533,119145,5.0
346,6858,4.0
103,1221,4.5
182,4889,3.5
507,339,4.0
62,90866,3.5
177,45722,3.0
135,1370,2.0
339,109487,5.0
298,5151,2.0
82,4701,4.0
187,44195,4.0
200,8874,4.0
308,1198,1.0
226,7263,4.0
605,1411,3.0
380,122892,5.0
304,597,4.0
229,442,3.0
453,2058,3.0
328,50,4.0
282,45720,3.0
106,73017,5.0
79,3266,5.0
288,2134,3.0
474,918,3.5
408,318,4.5
471,92259,4.5
21,8574,0.5
154,1704,5.0
210,62836,4.0
588,380,3.0
607,260,3.0
51,7163,2.5
174,10,3.0
334,2571,4.0
309,953,4.0
487,94959,2.5
414,2406,4.0
166,5464,4.0
17,81932,3.5
96,377,5.0
318,48394,3.5
356,48385,2.5
368,748,2.0
227,1196,4.0
117,828,3.0
140,3257,3.0
298,6333,2.5
21,110553,3.0
132,6774,3.5
610,3617,3.5
607,1101,4.0
559,362,3.0
51,4014,5.0
345,6658,4.5
256,81229,4.0
599,3753,2.0
288,1262,4.0
578,68269,4.5
27,3247,3.0
555,719,1.0
368,1408,3.0
226,37731,4.0
52,30749,5.0
597,1454,3.0
292,59369,3.5
469,3462,4.0
229,587,3.0
314,520,3.0
212,168366,4.0
26,434,2.0
317,1387,3.0
237,44195,4.0
84,508,4.0
98,1333,3.0
387,7581,3.0
456,140,4.0
373,585,1.0
472,2134,3.5
484,8917,4.0
599,44840,1.0
368,198,2.0
317,114662,2.0
503,91976,2.0
13,47,5.0
438,5880,2.0
288,4370,3.0
514,1968,4.0
480,33660,4.5
117,805,4.0
572,2671,4.0
220,2174,3.5
608,4022,3.0
573,648,4.5
379,185,4.0
517,1848,3.0
483,3257,2.5
15,158872,3.5
156,2100,3.0
608,51662,5.0
483,50872,5.0
204,1222,5.0
18,8961,3.5
28,5630,2.5
103,1271,4.0
391,5319,2.0
480,2395,5.0
1,2093,3.0
28,41997,3.0
414,2011,3.0
600,551,4.0
432,293,3.5
466,64957,3.5
100,2245,4.5
408,58156,3.0
580,4239,4.0
489,5266,1.0
313,3771,5.0
437,590,5.0
476,158,3.0
590,6787,4.0
492,801,3.0
239,2302,3.0
51,1201,4.0
424,1923,3.5
129,3421,4.0
265,3194,3.0
125,128360,4.0
246,6365,4.5
68,40815,5.0
419,64197,5.0
100,923,3.5
19,1086,4.0
179,349,4.0
421,3615,3.0
292,53464,3.0
570,1206,3.5
599,2501,2.5
253,4642,4.5
51,1641,4.0
414,68157,4.0
64,1527,3.5
152,64716,4.0
372,1201,4.0
543,380,5.0
599,2948,3.0
240,185,4.0
226,2596,4.0
445,293,4.0
610,5108,2.5
80,6874,4.5
484,8528,4.0
263,1821,3.0
304,1302,4.0
483,3623,0.5
177,1084,3.5
359,44555,4.0
538,902,4.0
469,3244,5.0
522,529,3.0
380,80363,2.5
414,49651,4.0
199,2762,4.0
125,5459,3.0
603,1514,3.0
249,105351,3.0
216,34,5.0
330,58559,5.0
448,2247,3.0
509,67408,3.0
474,7301,3.5
292,4306,4.0
409,2485,3.0
187,4027,4.0
220,1210,4.5
505,2959,5.0
4,595,3.0
562,3578,3.5
318,54272,4.0
580,3994,4.5
103,2716,3.5
110,8014,4.0
310,6548,0.5
480,7454,3.0
524,150,5.0
553,58295,5.0
68,51662,4.0
298,1127,4.0
599,66785,3.0
381,45186,3.0
606,41566,3.5
288,1269,4.5
600,3814,5.0
551,114662,4.0
367,3296,4.0
517,8529,3.5
381,7064,2.0
326,70451,5.0
606,2396,4.0
377,71302,4.5
192,356,5.0
10,33145,3.0
534,51024,4.0
338,27773,4.0
414,133771,4.5
109,344,2.0
428,6482,0.5
483,53956,4.0
200,4299,4.5
509,7151,3.0
599,1726,2.5
407,109374,3.5
73,73017,5.0
76,1208,4.0
381,2716,4.0
540,2028,5.0
555,519,2.0
105,1222,4.0
28,67534,3.0
594,4902,0.5
600,64839,3.0
489,3264,3.0
603,2131,4.0
43,588,5.0
7,33836,1.0
274,2170,3.0
249,5171,3.0
475,6333,4.0
231,5952,3.0
298,3981,0.5
525,122904,3.5
74,26578,4.0
265,3060,4.0
474,107,3.0
182,1784,4.5
45,2915,4.0
111,410,4.0
193,46578,4.0
514,8894,1.5
104,1136,4.5
474,3100,3.0
288,10,3.0
232,32598,3.5
18,60074,2.5
86,356,4.0
325,5075,4.0
267,3471,5.0
474,8450,3.0
89,3868,2.0
484,58315,3.5
280,4306,4.5
42,260,5.0
132,3083,3.5
111,181659,2.5
220,5796,2.0
182,6058,2.5
599,5016,3.0
89,103602,5.0
195,431,4.0
279,5378,1.0
57,356,4.0
24,132660,4.0
45,1376,3.0
141,35836,3.5
292,3682,4.5
559,661,5.0
232,49272,2.5
107,434,3.0
19,2870,3.0
380,46335,1.0
305,1240,3.5
140,1083,3.0
489,4018,3.0
414,122900,3.5
274,2793,3.0
338,2959,4.5
596,74458,3.5
599,43419,1.0
20,1907,5.0
125,127202,4.0
488,5995,4.5
42,360,3.0
51,2140,5.0
177,5072,3.5
305,138210,3.0
460,76093,4.5
375,1586,3.5
489,1377,3.5
88,4963,4.5
600,3450,2.5
609,161,3.0
111,174815,3.5
330,1207,4.0
279,56782,4.5
370,293,3.5
452,1343,5.0
322,4022,3.5
600,2369,2.5
50,8143,3.5
549,5952,3.5
380,72167,4.0
522,419,0.5
462,2348,3.0
256,109374,3.0
50,82848,3.5
510,2763,3.0
240,761,3.0
177,97921,4.5
414,30812,3.5
600,2005,4.5
372,1584,4.0
219,150,4.0
36,552,2.0
339,82378,5.0
381,2005,4.5
274,60069,3.5
580,680,3.0
334,4886,3.5
381,26662,4.0
201,1097,5.0
378,44191,4.0
313,1261,4.0
116,899,3.0
177,2248,4.0
559,551,4.0
9,627,3.0
84,272,5.0
274,5874,2.0
298,67734,2.5
437,1120,4.0
75,260,5.0
248,10,3.5
564,88163,5.0
232,2054,2.5
387,7820,4.0
327,3897,4.0
292,2990,4.0
509,91266,2.5
414,431,5.0
54,150,3.0
139,86880,2.0
19,1544,1.0
573,1197,3.0
222,95307,2.0
177,8507,3.0
379,434,3.0
438,2694,3.5
599,6631,1.5
483,2193,4.5
64,2706,2.5
332,58559,4.0
105,5313,3.0
177,7381,2.0
529,104,3.0
543,3258,5.0
590,6863,3.0
365,2804,3.5
217,380,2.0
414,2094,2.0
485,253,1.0
152,50,4.5
232,5621,3.0
572,1234,5.0
47,1021,2.0
282,45517,4.5
585,223,4.5
7,3994,3.0
604,293,3.0
32,497,5.0
104,858,1.5
480,33162,5.0
33,2272,3.0
177,88129,2.0
342,3157,3.0
246,48082,4.5
594,4517,0.5
221,431,4.5
448,1747,2.0
448,73323,3.5
110,232,3.5
610,120466,3.5
484,1307,3.5
489,6503,2.0
307,1682,4.0
28,61210,3.5
275,2716,4.0
448,55294,2.5
365,102686,4.5
527,2135,4.0
462,377,1.0
80,76251,4.0
287,4158,0.5
132,2174,4.0
357,1500,2.5
19,830,2.0
432,47099,2.5
